market,matchup,side,player,line,expected,model_prob_over
batter_hits,PHI@MIA,AWAY,slot 5 (id 669016),1.5,1.459,0.4632
batter_hits,PHI@MIA,AWAY,slot 6 (id 592663),0.5,1.181,0.7532
batter_hits,PHI@MIA,AWAY,slot 6 (id 592663),1.5,1.181,0.3398
batter_hits,PHI@MIA,AWAY,slot 7 (id 681082),0.5,0.979,0.6747
batter_hits,PHI@MIA,AWAY,slot 7 (id 681082),1.5,0.979,0.253
batter_hits,PHI@MIA,AWAY,slot 8 (id 694025),0.5,1.029,0.7043
batter_hits,PHI@MIA,AWAY,slot 8 (id 694025),1.5,1.029,0.2734
batter_hits,PHI@MIA,AWAY,slot 9 (id 702222),0.5,1.13,0.7444
batter_hits,PHI@MIA,AWAY,slot 9 (id 702222),1.5,1.13,0.3181
batter_hits,PHI@MIA,HOME,slot 1 (id 672640),0.5,1.421,0.8271
batter_hits,PHI@MIA,HOME,slot 1 (id 672640),1.5,1.421,0.4462
batter_hits,PHI@MIA,HOME,slot 2 (id 682663),0.5,1.011,0.6881
batter_hits,PHI@MIA,HOME,slot 2 (id 682663),1.5,1.011,0.2662
batter_hits,PHI@MIA,HOME,slot 3 (id 669065),0.5,0.867,0.6236
batter_hits,PHI@MIA,HOME,slot 3 (id 669065),1.5,0.867,0.207
batter_hits,PHI@MIA,HOME,slot 4 (id 681393),0.5,1.044,0.7019
batter_hits,PHI@MIA,HOME,slot 4 (id 681393),1.5,1.044,0.2806
batter_hits,PHI@MIA,HOME,slot 5 (id 669364),0.5,1.421,0.8271
batter_hits,PHI@MIA,HOME,slot 5 (id 669364),1.5,1.421,0.4462
batter_hits,PHI@MIA,HOME,slot 6 (id 666624),0.5,1.036,0.6985
batter_hits,PHI@MIA,HOME,slot 6 (id 666624),1.5,1.036,0.277
batter_hits,PHI@MIA,HOME,slot 7 (id 677870),0.5,1.036,0.6985
batter_hits,PHI@MIA,HOME,slot 7 (id 677870),1.5,1.036,0.277
batter_hits,PHI@MIA,HOME,slot 8 (id 665923),0.5,0.907,0.6498
batter_hits,PHI@MIA,HOME,slot 8 (id 665923),1.5,0.907,0.2213
batter_hits,PHI@MIA,HOME,slot 9 (id 691594),0.5,1.121,0.7411
batter_hits,PHI@MIA,HOME,slot 9 (id 691594),1.5,1.121,0.3141
batter_hits,LAD@STL,AWAY,slot 1 (id 660271),0.5,1.37,0.8131
batter_hits,LAD@STL,AWAY,slot 1 (id 660271),1.5,1.37,0.4237
batter_hits,LAD@STL,AWAY,slot 2 (id 518692),0.5,1.446,0.8338
batter_hits,LAD@STL,AWAY,slot 2 (id 518692),1.5,1.446,0.4575
batter_hits,LAD@STL,AWAY,slot 3 (id 606192),0.5,1.359,0.81
batter_hits,LAD@STL,AWAY,slot 3 (id 606192),1.5,1.359,0.4189
batter_hits,LAD@STL,AWAY,slot 4 (id 663656),0.5,1.294,0.7905
batter_hits,LAD@STL,AWAY,slot 4 (id 663656),1.5,1.294,0.3899
batter_hits,LAD@STL,AWAY,slot 5 (id 571970),0.5,1.626,0.8758
batter_hits,LAD@STL,AWAY,slot 5 (id 571970),1.5,1.626,0.5358
batter_hits,LAD@STL,AWAY,slot 6 (id 687221),0.5,1.848,0.9163
batter_hits,LAD@STL,AWAY,slot 6 (id 687221),1.5,1.848,0.6286
batter_hits,LAD@STL,AWAY,slot 7 (id 681624),0.5,1.734,0.8971
batter_hits,LAD@STL,AWAY,slot 7 (id 681624),1.5,1.734,0.5819
batter_hits,LAD@STL,AWAY,slot 8 (id 808975),0.5,1.394,0.831
batter_hits,LAD@STL,AWAY,slot 8 (id 808975),1.5,1.394,0.4394
batter_hits,LAD@STL,AWAY,slot 9 (id 690976),0.5,1.146,0.7507
batter_hits,LAD@STL,AWAY,slot 9 (id 690976),1.5,1.146,0.3256
batter_hits,LAD@STL,HOME,slot 1 (id 802139),0.5,0.711,0.5429
batter_hits,LAD@STL,HOME,slot 1 (id 802139),1.5,0.711,0.1477
batter_hits,LAD@STL,HOME,slot 2 (id 671056),0.5,0.765,0.5721
batter_hits,LAD@STL,HOME,slot 2 (id 671056),1.5,0.765,0.1675
batter_hits,LAD@STL,HOME,slot 3 (id 691023),0.5,0.941,0.658
batter_hits,LAD@STL,HOME,slot 3 (id 691023),1.5,0.941,0.2371
batter_hits,LAD@STL,HOME,slot 4 (id 676475),0.5,0.837,0.6088
batter_hits,LAD@STL,HOME,slot 4 (id 676475),1.5,0.837,0.195
batter_hits,LAD@STL,HOME,slot 5 (id 691026),0.5,0.789,0.5846
batter_hits,LAD@STL,HOME,slot 5 (id 691026),1.5,0.789,0.1765
batter_hits,LAD@STL,HOME,slot 6 (id 665877),0.5,0.732,0.5545
batter_hits,LAD@STL,HOME,slot 6 (id 665877),1.5,0.732,0.1553
batter_hits,LAD@STL,HOME,slot 7 (id 701675),0.5,0.708,0.5413
batter_hits,LAD@STL,HOME,slot 7 (id 701675),1.5,0.708,0.1466
batter_hits,LAD@STL,HOME,slot 8 (id 686780),0.5,0.682,0.5319
batter_hits,LAD@STL,HOME,slot 8 (id 686780),1.5,0.682,0.1351
batter_hits,LAD@STL,HOME,slot 9 (id 602104),0.5,0.429,0.3671
batter_hits,LAD@STL,HOME,slot 9 (id 602104),1.5,0.429,0.0578
batter_hits,AZ@CHC,AWAY,slot 1 (id 606466),0.5,1.049,0.7036
batter_hits,AZ@CHC,AWAY,slot 1 (id 606466),1.5,1.049,0.2824
batter_hits,AZ@CHC,AWAY,slot 2 (id 672695),0.5,1.152,0.743
batter_hits,AZ@CHC,AWAY,slot 2 (id 672695),1.5,1.152,0.3272
batter_hits,AZ@CHC,AWAY,slot 3 (id 682998),0.5,1.317,0.7975
batter_hits,AZ@CHC,AWAY,slot 3 (id 682998),1.5,1.317,0.4
batter_hits,AZ@CHC,AWAY,slot 4 (id 545121),0.5,1.824,0.9125
batter_hits,AZ@CHC,AWAY,slot 4 (id 545121),1.5,1.824,0.6189
batter_hits,AZ@CHC,AWAY,slot 5 (id 571448),0.5,1.298,0.7917
batter_hits,AZ@CHC,AWAY,slot 5 (id 571448),1.5,1.298,0.3916
batter_hits,AZ@CHC,AWAY,slot 6 (id 666971),0.5,0.94,0.6577
batter_hits,AZ@CHC,AWAY,slot 6 (id 666971),1.5,0.94,0.2368
batter_hits,AZ@CHC,AWAY,slot 7 (id 672515),0.5,1.147,0.7413
batter_hits,AZ@CHC,AWAY,slot 7 (id 672515),1.5,1.147,0.3251
batter_hits,AZ@CHC,AWAY,slot 8 (id 699912),0.5,1.296,0.8018
batter_hits,AZ@CHC,AWAY,slot 8 (id 699912),1.5,1.296,0.394
batter_hits,AZ@CHC,AWAY,slot 9 (id 678489),0.5,0.86,0.6272
batter_hits,AZ@CHC,AWAY,slot 9 (id 678489),1.5,0.86,0.2023
batter_hits,AZ@CHC,HOME,slot 1 (id 663538),0.5,1.697,0.8901
batter_hits,AZ@CHC,HOME,slot 1 (id 663538),1.5,1.697,0.5663
batter_hits,AZ@CHC,HOME,slot 2 (id 694208),0.5,1.76,0.9017
batter_hits,AZ@CHC,HOME,slot 2 (id 694208),1.5,1.76,0.5926
batter_hits,AZ@CHC,HOME,slot 3 (id 608324),0.5,1.429,0.8292
batter_hits,AZ@CHC,HOME,slot 3 (id 608324),1.5,1.429,0.4497
batter_hits,AZ@CHC,HOME,slot 4 (id 664023),0.5,1.406,0.8231
batter_hits,AZ@CHC,HOME,slot 4 (id 664023),1.5,1.406,0.4396
batter_hits,AZ@CHC,HOME,slot 5 (id 673548),0.5,1.72,0.8944
batter_hits,AZ@CHC,HOME,slot 5 (id 673548),1.5,1.72,0.5759
batter_hits,AZ@CHC,HOME,slot 6 (id 683737),0.5,1.183,0.754
batter_hits,AZ@CHC,HOME,slot 6 (id 683737),1.5,1.183,0.3407
batter_hits,AZ@CHC,HOME,slot 7 (id 608348),0.5,1.806,0.9094
batter_hits,AZ@CHC,HOME,slot 7 (id 608348),1.5,1.806,0.6113
batter_hits,AZ@CHC,HOME,slot 8 (id 691718),0.5,1.18,0.7629
batter_hits,AZ@CHC,HOME,slot 8 (id 691718),1.5,1.18,0.3408
batter_hits,AZ@CHC,HOME,slot 9 (id 621020),0.5,1.095,0.7311
batter_hits,AZ@CHC,HOME,slot 9 (id 621020),1.5,1.095,0.3025
batter_hits,ATL@COL,AWAY,slot 1 (id 643289),0.5,1.033,0.6974
batter_hits,ATL@COL,AWAY,slot 1 (id 643289),1.5,1.033,0.2759
batter_hits,ATL@COL,AWAY,slot 2 (id 686948),0.5,1.177,0.7518
batter_hits,ATL@COL,AWAY,slot 2 (id 686948),1.5,1.177,0.338
batter_hits,ATL@COL,AWAY,slot 3 (id 645277),0.5,1.229,0.7699
batter_hits,ATL@COL,AWAY,slot 3 (id 645277),1.5,1.229,0.3613
batter_hits,ATL@COL,AWAY,slot 4 (id 621566),0.5,1.105,0.7256
batter_hits,ATL@COL,AWAY,slot 4 (id 621566),1.5,1.105,0.3067
batter_hits,ATL@COL,AWAY,slot 5 (id 663586),0.5,0.773,0.5765
batter_hits,ATL@COL,AWAY,slot 5 (id 663586),1.5,0.773,0.1706
batter_hits,ATL@COL,AWAY,slot 6 (id 642201),0.5,0.739,0.5584
batter_hits,ATL@COL,AWAY,slot 6 (id 642201),1.5,0.739,0.1579
batter_hits,ATL@COL,AWAY,slot 7 (id 641680),0.5,0.754,0.5665
batter_hits,ATL@COL,AWAY,slot 7 (id 641680),1.5,0.754,0.1635
batter_hits,ATL@COL,AWAY,slot 8 (id 622761),0.5,0.891,0.6424
batter_hits,ATL@COL,AWAY,slot 8 (id 622761),1.5,0.891,0.2149
batter_hits,ATL@COL,HOME,slot 1 (id 666397),0.5,1.156,0.7444
batter_hits,ATL@COL,HOME,slot 1 (id 666397),1.5,1.156,0.329
batter_hits,ATL@COL,HOME,slot 2 (id 666160),0.5,1.276,0.7849
batter_hits,ATL@COL,HOME,slot 2 (id 666160),1.5,1.276,0.3819
batter_hits,ATL@COL,HOME,slot 3 (id 696100),0.5,1.0,0.6836
batter_hits,ATL@COL,HOME,slot 3 (id 696100),1.5,1.0,0.2617
batter_hits,ATL@COL,HOME,slot 4 (id 681198),0.5,1.016,0.6903
batter_hits,ATL@COL,HOME,slot 4 (id 681198),1.5,1.016,0.2685
batter_hits,ATL@COL,HOME,slot 5 (id 687859),0.5,1.244,0.7746
batter_hits,ATL@COL,HOME,slot 5 (id 687859),1.5,1.244,0.3677
batter_hits,ATL@COL,HOME,slot 6 (id 650489),0.5,0.94,0.6575
batter_hits,ATL@COL,HOME,slot 6 (id 650489),1.5,0.94,0.2367
batter_hits,ATL@COL,HOME,slot 7 (id 664954),0.5,1.144,0.7401
batter_hits,ATL@COL,HOME,slot 7 (id 664954),1.5,1.144,0.3237
batter_hits,ATL@COL,HOME,slot 8 (id 678662),0.5,0.675,0.5279
batter_hits,ATL@COL,HOME,slot 8 (id 678662),1.5,0.675,0.1327
batter_hits,ATL@COL,HOME,slot 9 (id 664983),0.5,0.907,0.6498
batter_hits,ATL@COL,HOME,slot 9 (id 664983),1.5,0.907,0.2213
batter_hits,ATL@COL,HOME,slot 10 (id 607536),0.5,0.98,0.6751
batter_hits,ATL@COL,HOME,slot 10 (id 607536),1.5,0.98,0.2533
batter_tb,TOR@MIN,AWAY,slot 1 (id 682818),1.5,1.44,0.4224
batter_tb,TOR@MIN,AWAY,slot 1 (id 682818),2.5,1.44,0.1766
batter_tb,TOR@MIN,AWAY,slot 1 (id 682818),3.5,1.44,0.0585
batter_tb,TOR@MIN,AWAY,slot 2 (id 672960),1.5,1.62,0.4802
batter_tb,TOR@MIN,AWAY,slot 2 (id 672960),2.5,1.62,0.2208
batter_tb,TOR@MIN,AWAY,slot 2 (id 672960),3.5,1.62,0.081
batter_tb,TOR@MIN,AWAY,slot 3 (id 665489),1.5,1.56,0.4617
batter_tb,TOR@MIN,AWAY,slot 3 (id 665489),2.5,1.56,0.2061
batter_tb,TOR@MIN,AWAY,slot 3 (id 665489),3.5,1.56,0.0733
batter_tb,TOR@MIN,AWAY,slot 4 (id 660821),1.5,1.4,0.409
batter_tb,TOR@MIN,AWAY,slot 4 (id 660821),2.5,1.4,0.1671
batter_tb,TOR@MIN,AWAY,slot 4 (id 660821),3.5,1.4,0.054
batter_tb,TOR@MIN,AWAY,slot 5 (id 672820),1.5,1.37,0.3991
batter_tb,TOR@MIN,AWAY,slot 5 (id 672820),2.5,1.37,0.1602
batter_tb,TOR@MIN,AWAY,slot 5 (id 672820),3.5,1.37,0.0508
batter_tb,TOR@MIN,AWAY,slot 6 (id 662139),1.5,1.42,0.4139
batter_tb,TOR@MIN,AWAY,slot 6 (id 662139),2.5,1.42,0.1705
batter_tb,TOR@MIN,AWAY,slot 6 (id 662139),3.5,1.42,0.0556
batter_tb,TOR@MIN,AWAY,slot 7 (id 676391),1.5,1.49,0.4405
batter_tb,TOR@MIN,AWAY,slot 7 (id 676391),2.5,1.49,0.1899
batter_tb,TOR@MIN,AWAY,slot 7 (id 676391),3.5,1.49,0.065
batter_tb,TOR@MIN,AWAY,slot 8 (id 665926),1.5,1.29,0.3683
batter_tb,TOR@MIN,AWAY,slot 8 (id 665926),2.5,1.29,0.1397
batter_tb,TOR@MIN,AWAY,slot 8 (id 665926),3.5,1.29,0.0417
batter_tb,TOR@MIN,AWAY,slot 9 (id 623168),1.5,0.59,0.1171
batter_tb,TOR@MIN,AWAY,slot 9 (id 623168),2.5,0.59,0.0217
batter_tb,TOR@MIN,AWAY,slot 9 (id 623168),3.5,0.59,0.0031
batter_tb,TOR@MIN,HOME,slot 1 (id 621439),1.5,1.77,0.5281
batter_tb,TOR@MIN,HOME,slot 1 (id 621439),2.5,1.77,0.2613
batter_tb,TOR@MIN,HOME,slot 1 (id 621439),3.5,1.77,0.1039
batter_tb,TOR@MIN,HOME,slot 2 (id 663616),1.5,1.38,0.4017
batter_tb,TOR@MIN,HOME,slot 2 (id 663616),2.5,1.38,0.162
batter_tb,TOR@MIN,HOME,slot 2 (id 663616),3.5,1.38,0.0516
batter_tb,TOR@MIN,HOME,slot 3 (id 668885),1.5,1.42,0.4152
batter_tb,TOR@MIN,HOME,slot 3 (id 668885),2.5,1.42,0.1715
batter_tb,TOR@MIN,HOME,slot 3 (id 668885),3.5,1.42,0.0561
batter_tb,TOR@MIN,HOME,slot 4 (id 605170),1.5,0.86,0.2125
batter_tb,TOR@MIN,HOME,slot 4 (id 605170),2.5,0.86,0.0562
batter_tb,TOR@MIN,HOME,slot 4 (id 605170),3.5,0.86,0.0115
batter_tb,TOR@MIN,HOME,slot 5 (id 807712),1.5,0.91,0.2304
batter_tb,TOR@MIN,HOME,slot 5 (id 807712),2.5,0.91,0.0641
batter_tb,TOR@MIN,HOME,slot 5 (id 807712),3.5,0.91,0.0138
batter_tb,TOR@MIN,HOME,slot 6 (id 665019),1.5,1.18,0.3285
batter_tb,TOR@MIN,HOME,slot 6 (id 665019),2.5,1.18,0.1152
batter_tb,TOR@MIN,HOME,slot 6 (id 665019),3.5,1.18,0.0317
batter_tb,TOR@MIN,HOME,slot 7 (id 668904),1.5,1.12,0.3083
batter_tb,TOR@MIN,HOME,slot 7 (id 668904),2.5,1.12,0.1036
batter_tb,TOR@MIN,HOME,slot 7 (id 668904),3.5,1.12,0.0272
batter_tb,TOR@MIN,HOME,slot 8 (id 670242),1.5,0.78,0.184
batter_tb,TOR@MIN,HOME,slot 8 (id 670242),2.5,0.78,0.0446
batter_tb,TOR@MIN,HOME,slot 8 (id 670242),3.5,0.78,0.0083
batter_tb,TOR@MIN,HOME,slot 9 (id 686797),1.5,1.19,0.3322
batter_tb,TOR@MIN,HOME,slot 9 (id 686797),2.5,1.19,0.1174
batter_tb,TOR@MIN,HOME,slot 9 (id 686797),3.5,1.19,0.0325
batter_tb,HOU@BOS,AWAY,slot 1 (id 621043),1.5,1.42,0.4167
batter_tb,HOU@BOS,AWAY,slot 1 (id 621043),2.5,1.42,0.1725
batter_tb,HOU@BOS,AWAY,slot 1 (id 621043),3.5,1.42,0.0566
batter_tb,HOU@BOS,AWAY,slot 2 (id 670541),1.5,2.2,0.6462
batter_tb,HOU@BOS,AWAY,slot 2 (id 670541),2.5,2.2,0.3781
batter_tb,HOU@BOS,AWAY,slot 2 (id 670541),3.5,2.2,0.1813
batter_tb,HOU@BOS,AWAY,slot 3 (id 670623),1.5,1.27,0.3638
batter_tb,HOU@BOS,AWAY,slot 3 (id 670623),2.5,1.27,0.1369
batter_tb,HOU@BOS,AWAY,slot 3 (id 670623),3.5,1.27,0.0405
batter_tb,HOU@BOS,AWAY,slot 4 (id 572233),1.5,1.86,0.5536
batter_tb,HOU@BOS,AWAY,slot 4 (id 572233),2.5,1.86,0.2844
batter_tb,HOU@BOS,AWAY,slot 4 (id 572233),3.5,1.86,0.1178
batter_tb,HOU@BOS,AWAY,slot 5 (id 514888),1.5,1.25,0.3546
batter_tb,HOU@BOS,AWAY,slot 5 (id 514888),2.5,1.25,0.1311
batter_tb,HOU@BOS,AWAY,slot 5 (id 514888),3.5,1.25,0.0381
batter_tb,HOU@BOS,AWAY,slot 6 (id 694728),1.5,1.39,0.4034
batter_tb,HOU@BOS,AWAY,slot 6 (id 694728),2.5,1.39,0.1632
batter_tb,HOU@BOS,AWAY,slot 6 (id 694728),3.5,1.39,0.0522
batter_tb,HOU@BOS,AWAY,slot 7 (id 701358),1.5,1.2,0.3361
batter_tb,HOU@BOS,AWAY,slot 7 (id 701358),2.5,1.2,0.1197
batter_tb,HOU@BOS,AWAY,slot 7 (id 701358),3.5,1.2,0.0335
batter_tb,HOU@BOS,AWAY,slot 8 (id 543877),1.5,1.46,0.4299
batter_tb,HOU@BOS,AWAY,slot 8 (id 543877),2.5,1.46,0.182
batter_tb,HOU@BOS,AWAY,slot 8 (id 543877),3.5,1.46,0.0611
batter_tb,HOU@BOS,AWAY,slot 9 (id 687957),1.5,0.87,0.2174
batter_tb,HOU@BOS,AWAY,slot 9 (id 687957),2.5,0.87,0.0584
batter_tb,HOU@BOS,AWAY,slot 9 (id 687957),3.5,0.87,0.0121
batter_tb,HOU@BOS,HOME,slot 1 (id 680776),1.5,1.1,0.3004
batter_tb,HOU@BOS,HOME,slot 1 (id 680776),2.5,1.1,0.0993
batter_tb,HOU@BOS,HOME,slot 1 (id 680776),3.5,1.1,0.0256
batter_tb,HOU@BOS,HOME,slot 2 (id 575929),1.5,1.87,0.5585
batter_tb,HOU@BOS,HOME,slot 2 (id 575929),2.5,1.87,0.2889
batter_tb,HOU@BOS,HOME,slot 2 (id 575929),3.5,1.87,0.1207
batter_tb,HOU@BOS,HOME,slot 3 (id 701350),1.5,1.26,0.3605
batter_tb,HOU@BOS,HOME,slot 3 (id 701350),2.5,1.26,0.1348
batter_tb,HOU@BOS,HOME,slot 3 (id 701350),3.5,1.26,0.0396
batter_tb,HOU@BOS,HOME,slot 4 (id 677800),1.5,1.86,0.555
batter_tb,HOU@BOS,HOME,slot 4 (id 677800),2.5,1.86,0.2857
batter_tb,HOU@BOS,HOME,slot 4 (id 677800),3.5,1.86,0.1187
batter_tb,HOU@BOS,HOME,slot 5 (id 655316),1.5,1.53,0.4505
batter_tb,HOU@BOS,HOME,slot 5 (id 655316),2.5,1.53,0.1975
batter_tb,HOU@BOS,HOME,slot 5 (id 655316),3.5,1.53,0.0688
batter_tb,HOU@BOS,HOME,slot 6 (id 691785),1.5,1.4,0.4077
batter_tb,HOU@BOS,HOME,slot 6 (id 691785),2.5,1.4,0.1662
batter_tb,HOU@BOS,HOME,slot 6 (id 691785),3.5,1.4,0.0536
batter_tb,HOU@BOS,HOME,slot 7 (id 678882),1.5,1.47,0.4333
batter_tb,HOU@BOS,HOME,slot 7 (id 678882),2.5,1.47,0.1846
batter_tb,HOU@BOS,HOME,slot 7 (id 678882),3.5,1.47,0.0624
batter_tb,HOU@BOS,HOME,slot 8 (id 665966),1.5,1.2,0.3385
batter_tb,HOU@BOS,HOME,slot 8 (id 665966),2.5,1.2,0.1212
batter_tb,HOU@BOS,HOME,slot 8 (id 665966),3.5,1.2,0.034
batter_tb,HOU@BOS,HOME,slot 9 (id 702332),1.5,0.89,0.2233
batter_tb,HOU@BOS,HOME,slot 9 (id 702332),2.5,0.89,0.061
batter_tb,HOU@BOS,HOME,slot 9 (id 702332),3.5,0.89,0.0129
batter_tb,CIN@PIT,AWAY,slot 1 (id 670770),1.5,1.08,0.2919
batter_tb,CIN@PIT,AWAY,slot 1 (id 670770),2.5,1.08,0.0946
batter_tb,CIN@PIT,AWAY,slot 1 (id 670770),3.5,1.08,0.024
batter_tb,CIN@PIT,AWAY,slot 2 (id 668709),1.5,1.46,0.4291
batter_tb,CIN@PIT,AWAY,slot 2 (id 668709),2.5,1.46,0.1815
batter_tb,CIN@PIT,AWAY,slot 2 (id 668709),3.5,1.46,0.0609
batter_tb,CIN@PIT,AWAY,slot 3 (id 682829),1.5,2.0,0.5937
batter_tb,CIN@PIT,AWAY,slot 3 (id 682829),2.5,2.0,0.323
batter_tb,CIN@PIT,AWAY,slot 3 (id 682829),3.5,2.0,0.1427
batter_tb,CIN@PIT,AWAY,slot 4 (id 701398),1.5,1.91,0.5677
batter_tb,CIN@PIT,AWAY,slot 4 (id 701398),2.5,1.91,0.2977
batter_tb,CIN@PIT,AWAY,slot 4 (id 701398),3.5,1.91,0.1262
batter_tb,CIN@PIT,AWAY,slot 5 (id 663993),1.5,2.26,0.6604
batter_tb,CIN@PIT,AWAY,slot 5 (id 663993),2.5,2.26,0.3939
batter_tb,CIN@PIT,AWAY,slot 5 (id 663993),3.5,2.26,0.193
batter_tb,CIN@PIT,AWAY,slot 6 (id 668715),1.5,1.61,0.4792
batter_tb,CIN@PIT,AWAY,slot 6 (id 668715),2.5,1.61,0.22
batter_tb,CIN@PIT,AWAY,slot 6 (id 668715),3.5,1.61,0.0806
batter_tb,CIN@PIT,AWAY,slot 7 (id 666181),1.5,1.49,0.4389
batter_tb,CIN@PIT,AWAY,slot 7 (id 666181),2.5,1.49,0.1887
batter_tb,CIN@PIT,AWAY,slot 7 (id 666181),3.5,1.49,0.0644
batter_tb,CIN@PIT,AWAY,slot 8 (id 624431),1.5,1.28,0.3656
batter_tb,CIN@PIT,AWAY,slot 8 (id 624431),2.5,1.28,0.138
batter_tb,CIN@PIT,AWAY,slot 8 (id 624431),3.5,1.28,0.041
batter_tb,CIN@PIT,AWAY,slot 9 (id 680574),1.5,0.95,0.2448
batter_tb,CIN@PIT,AWAY,slot 9 (id 680574),2.5,0.95,0.0708
batter_tb,CIN@PIT,AWAY,slot 9 (id 680574),3.5,0.95,0.0159
batter_tb,CIN@PIT,HOME,slot 1 (id 665833),1.5,1.7,0.5061
batter_tb,CIN@PIT,HOME,slot 1 (id 665833),2.5,1.7,0.2422
batter_tb,CIN@PIT,HOME,slot 1 (id 665833),3.5,1.7,0.0929
batter_tb,CIN@PIT,HOME,slot 2 (id 664040),1.5,1.82,0.5431
batter_tb,CIN@PIT,HOME,slot 2 (id 664040),2.5,1.82,0.2748
batter_tb,CIN@PIT,HOME,slot 2 (id 664040),3.5,1.82,0.112
batter_tb,CIN@PIT,HOME,slot 3 (id 668804),1.5,1.49,0.438
batter_tb,CIN@PIT,HOME,slot 3 (id 668804),2.5,1.49,0.188
batter_tb,CIN@PIT,HOME,slot 3 (id 668804),3.5,1.49,0.0641
batter_tb,CIN@PIT,HOME,slot 4 (id 656811),1.5,1.65,0.4923
batter_tb,CIN@PIT,HOME,slot 4 (id 656811),2.5,1.65,0.2306
batter_tb,CIN@PIT,HOME,slot 4 (id 656811),3.5,1.65,0.0864
batter_tb,CIN@PIT,HOME,slot 5 (id 693304),1.5,1.29,0.371
batter_tb,CIN@PIT,HOME,slot 5 (id 693304),2.5,1.29,0.1415
batter_tb,CIN@PIT,HOME,slot 5 (id 693304),3.5,1.29,0.0425
batter_tb,CIN@PIT,HOME,slot 6 (id 542303),1.5,1.01,0.2662
batter_tb,CIN@PIT,HOME,slot 6 (id 542303),2.5,1.01,0.0813
batter_tb,CIN@PIT,HOME,slot 6 (id 542303),3.5,1.01,0.0193
batter_tb,CIN@PIT,HOME,slot 7 (id 687462),1.5,1.29,0.3698
batter_tb,CIN@PIT,HOME,slot 7 (id 687462),2.5,1.29,0.1407
batter_tb,CIN@PIT,HOME,slot 7 (id 687462),3.5,1.29,0.0421
batter_tb,CIN@PIT,HOME,slot 8 (id 804606),1.5,1.16,0.3225
batter_tb,CIN@PIT,HOME,slot 8 (id 804606),2.5,1.16,0.1117
batter_tb,CIN@PIT,HOME,slot 8 (id 804606),3.5,1.16,0.0303
batter_tb,CIN@PIT,HOME,slot 9 (id 663698),1.5,0.87,0.2168
batter_tb,CIN@PIT,HOME,slot 9 (id 663698),2.5,0.87,0.0581
batter_tb,CIN@PIT,HOME,slot 9 (id 663698),3.5,0.87,0.0121
batter_tb,BAL@NYY,AWAY,slot 1 (id 621493),1.5,1.12,0.3082
batter_tb,BAL@NYY,AWAY,slot 1 (id 621493),2.5,1.12,0.1036
batter_tb,BAL@NYY,AWAY,slot 1 (id 621493),3.5,1.12,0.0272
batter_tb,BAL@NYY,AWAY,slot 2 (id 668939),1.5,1.53,0.4521
batter_tb,BAL@NYY,AWAY,slot 2 (id 668939),2.5,1.53,0.1987
batter_tb,BAL@NYY,AWAY,slot 2 (id 668939),3.5,1.53,0.0694
batter_tb,BAL@NYY,AWAY,slot 3 (id 624413),1.5,1.08,0.2928
batter_tb,BAL@NYY,AWAY,slot 3 (id 624413),2.5,1.08,0.0951
batter_tb,BAL@NYY,AWAY,slot 3 (id 624413),3.5,1.08,0.0241
batter_tb,BAL@NYY,AWAY,slot 4 (id 641933),1.5,0.77,0.1805
batter_tb,BAL@NYY,AWAY,slot 4 (id 641933),2.5,0.77,0.0432
batter_tb,BAL@NYY,AWAY,slot 4 (id 641933),3.5,0.77,0.008
batter_tb,BAL@NYY,AWAY,slot 5 (id 691723),1.5,0.81,0.1956
batter_tb,BAL@NYY,AWAY,slot 5 (id 691723),2.5,0.81,0.0492
batter_tb,BAL@NYY,AWAY,slot 5 (id 691723),3.5,0.81,0.0096
batter_tb,BAL@NYY,AWAY,slot 6 (id 665750),1.5,1.14,0.3168
batter_tb,BAL@NYY,AWAY,slot 6 (id 665750),2.5,1.14,0.1085
batter_tb,BAL@NYY,AWAY,slot 6 (id 665750),3.5,1.14,0.0291
batter_tb,BAL@NYY,AWAY,slot 7 (id 669236),1.5,1.21,0.3426
batter_tb,BAL@NYY,AWAY,slot 7 (id 669236),2.5,1.21,0.1237
batter_tb,BAL@NYY,AWAY,slot 7 (id 669236),3.5,1.21,0.035
batter_tb,BAL@NYY,AWAY,slot 8 (id 642215),1.5,0.93,0.2391
batter_tb,BAL@NYY,AWAY,slot 8 (id 642215),2.5,0.93,0.0681
batter_tb,BAL@NYY,AWAY,slot 8 (id 642215),3.5,0.93,0.0151
batter_tb,BAL@NYY,AWAY,slot 9 (id 677942),1.5,0.47,0.0803
batter_tb,BAL@NYY,AWAY,slot 9 (id 677942),2.5,0.47,0.012
batter_tb,BAL@NYY,AWAY,slot 9 (id 677942),3.5,0.47,0.0014
batter_tb,BAL@NYY,HOME,slot 1 (id 663757),1.5,1.46,0.4301
batter_tb,BAL@NYY,HOME,slot 1 (id 663757),2.5,1.46,0.1822
batter_tb,BAL@NYY,HOME,slot 1 (id 663757),3.5,1.46,0.0612
batter_tb,BAL@NYY,HOME,slot 2 (id 700250),1.5,2.87,0.7802
batter_tb,BAL@NYY,HOME,slot 2 (id 700250),2.5,2.87,0.5466
batter_tb,BAL@NYY,HOME,slot 2 (id 700250),3.5,2.87,0.3232
batter_tb,BAL@NYY,HOME,slot 3 (id 592450),1.5,2.43,0.6976
